staff_index,staff_name,openalex_author_id_short,openalex_author_id_full,author_display_name,author_match_score,author_match_confidence,work_id,title,publication_year,publication_date,raw_author_name,author_position,is_corresponding,paper_confidence,paper_confidence_score,paper_confidence_reasons,paper_has_oxford_affiliation,paper_affiliation_score,paper_time_score,paper_name_score,doi,work_type,cited_by_count,language,is_oa,oa_status,oa_url,landing_page_url,pdf_url,source_id,source_name,source_type,source_is_oa,source_issn_l,volume,issue,first_page,last_page,institutions_distinct_count,countries_distinct_count,topics_json,primary_topic_json,snapshot_source
190,Nick Hall,A5084841043,https://openalex.org/A5084841043,Nick Hall,0.9,high,local:a14f0eeeada3bd87,Effects of the COVID-19 pandemic on secondary care for cardiovascular disease in the UK: an electronic health record analysis across three countries.,2023.0,2023-01-01,Nick Hall,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1309350,,,Eur Heart J Qual Care Clin Outcomes,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
190,Nick Hall,A5084841043,https://openalex.org/A5084841043,Nick Hall,0.9,high,local:272d124ed2411736,Indirect effects of the first two years of the COVID-19 pandemic on secondary care for cardiovascular disease in the UK: an electronic health record analysis across three countries,2022.0,2022-01-01,Nick Hall,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/1330369,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
190,Nick Hall,A5084841043,https://openalex.org/A5084841043,Nick Hall,0.9,high,local:fb224b2bf065923d,Comparative trends in coronary heart disease subgroup hospitalisation rates in England and Australia.,2019.0,2019-01-01,Nick Hall,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/984496,,,Heart,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
190,Nick Hall,A5084841043,https://openalex.org/A5084841043,Nick Hall,0.9,high,local:029fedccc348bcf4,"Trends over time in the incidence of congenital anophthalmia, microphthalmia and orbital malformation in England: database study.",2017.0,2017-01-01,Nick Hall,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/642200,,,Br J Ophthalmol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
190,Nick Hall,A5084841043,https://openalex.org/A5084841043,Nick Hall,0.9,high,local:8bf3961660125bfd,"The falling rates of hospital admission, case fatality, and population-based mortality for subarachnoid hemorrhage in England, 1999-2010.",2016.0,2016-01-01,Nick Hall,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/581055,,,J Neurosurg,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
193,Heather Halls,A5036302764,https://openalex.org/A5036302764,Heather Halls,0.72,medium,local:2b6ad60e825d7eb4,Cost-effectiveness of fenofibrate versus standard care for reducing the progression of diabetic retinopathy: An economic evaluation based on data from the LENS trial.,2025.0,2025-01-01,Heather Halls,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2128101,,,Diabet Med,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
193,Heather Halls,A5036302764,https://openalex.org/A5036302764,Heather Halls,0.72,medium,local:35b719f006184b80,"Design, recruitment and baseline characteristics of the LENS trial.",2024.0,2024-01-01,Heather Halls,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1614614,,,Diabet Med,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
193,Heather Halls,A5036302764,https://openalex.org/A5036302764,Heather Halls,0.72,medium,local:29ddeefcf782557c,Effects of statin therapy on diagnoses of new-onset diabetes and worsening glycaemia in large-scale randomised blinded statin trials: an individual participant data meta-analysis.,2024.0,2024-01-01,Heather Halls,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1929630,,,Lancet Diabetes Endocrinol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
193,Heather Halls,A5036302764,https://openalex.org/A5036302764,Heather Halls,0.72,medium,local:a8e17e0fc03742f4,"Harmonisation of large-scale, heterogeneous individual participant adverse event data from randomised trials of statin therapy.",2022.0,2022-01-01,Heather Halls,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1260020,,,Clin Trials,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
193,Heather Halls,A5036302764,https://openalex.org/A5036302764,Heather Halls,0.72,medium,local:a76e11349cc9327a,Angiotensin receptor blockers and β blockers in Marfan syndrome: an individual patient data meta-analysis of randomised trials.,2022.0,2022-01-01,Heather Halls,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1272424,,,Lancet,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
196,Pollyanna Hardy,A5065959964,https://openalex.org/A5065959964,Pollyanna Hardy,0.9,high,local:a62bbd8254d96e01,Parent and practitioner experiences of opt-out consent in neonatal intensive care: a mixed methods study within a trial,2025.0,2025-01-01,Pollyanna Hardy,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2285409,,,Archives of Disease in Childhood - Fetal and Neonatal Edition,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
196,Pollyanna Hardy,A5065959964,https://openalex.org/A5065959964,Pollyanna Hardy,0.9,high,local:fe3a2061d55b8c94,Two-Year Outcomes After Selective Early Treatment of Patent Ductus Arteriosus with Ibuprofen in Preterm Babies: Follow-Up of Baby-OSCAR - A Randomised Controlled Trial,2025.0,2025-01-01,Pollyanna Hardy,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2267825,,,EClinicalMedicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
196,Pollyanna Hardy,A5065959964,https://openalex.org/A5065959964,Pollyanna Hardy,0.9,high,local:e789f8c9dc6f1554,Standardising management of consent withdrawal and other clinical trial participation changes: The UKCRC Registered Clinical Trials Unit Network's PeRSEVERE project.,2025.0,2025-01-01,Pollyanna Hardy,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2134350,,,Clin Trials,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
196,Pollyanna Hardy,A5065959964,https://openalex.org/A5065959964,Pollyanna Hardy,0.9,high,local:95bfc14c7b3d7269,Determining optimal timing of birth for women with chronic or gestational hypertension at term: The WILL (When to Induce Labour to Limit risk in pregnancy hypertension) randomised trial.,2024.0,2024-01-01,Pollyanna Hardy,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2066966,,,PLoS Med,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
196,Pollyanna Hardy,A5065959964,https://openalex.org/A5065959964,Pollyanna Hardy,0.9,high,local:613d0ad9ca635c21,Timing of Stoma Closure in Neonates: the ToSCiN mixed-methods study.,2024.0,2024-01-01,Pollyanna Hardy,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2054951,,,Health Technol Assess,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
197,Charlie Harper,A5021050147,https://openalex.org/A5021050147,Charlie Harper,0.9,high,local:534fbe870a1cf7ea,"Molnupiravir or nirmatrelvir-ritonavir plus usual care versus usual care alone in patients admitted to hospital with COVID-19 (RECOVERY): a randomised, controlled, open-label, platform trial.",2025.0,2025-01-01,Charlie Harper,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2123601,,,Lancet Infect Dis,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
197,Charlie Harper,A5021050147,https://openalex.org/A5021050147,Charlie Harper,0.9,high,local:03c632a7ec510da3,Joint associations of device-measured physical activity and sleep duration with incident major adverse cardiovascular events: prospective analysis of the UK Biobank,2025.0,2025-01-01,Charlie Harper,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2277703,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
197,Charlie Harper,A5021050147,https://openalex.org/A5021050147,Charlie Harper,0.9,high,local:5f937382f430a3f4,"Active Monitoring for AtriaL FIbrillation (AMALFI): rationale, protocol, and pilot for a pragmatic, randomized, controlled trial of remote screening for asymptomatic atrial fibrillation.",2025.0,2025-01-01,Charlie Harper,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2244377,,,Am Heart J,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
197,Charlie Harper,A5021050147,https://openalex.org/A5021050147,Charlie Harper,0.9,high,local:5e07a707764a1030,Association of Daily Steps with Incident Non-Alcoholic Fatty Liver Disease: Evidence from the UK Biobank Cohort.,2025.0,2025-01-01,Charlie Harper,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2120168,,,Med Sci Sports Exerc,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
197,Charlie Harper,A5021050147,https://openalex.org/A5021050147,Charlie Harper,0.9,high,local:f059357c6c081e96,Predictive performance of wearable sensors for mortality risk in older adults: a model development and validation study,2025.0,2025-01-01,Charlie Harper,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2117472,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
199,Odile Harrison,A5039827143,https://openalex.org/A5039827143,Odile Harrison,0.9,high,local:ecbf5f769efde445,"Neisseria gonorrhoeae LIN codes: a Robust, Multi-Resolution Lineage Nomenclature",2025.0,2025-01-01,Odile Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2285290,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
199,Odile Harrison,A5039827143,https://openalex.org/A5039827143,Odile Harrison,0.9,high,local:3ffae3b5008a120f,"Neisseria gonorrhoeae LIN codes: a Robust, Multi-Resolution Lineage Nomenclature",2025.0,2025-01-01,Odile Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2285291,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
199,Odile Harrison,A5039827143,https://openalex.org/A5039827143,Odile Harrison,0.9,high,local:be54c592e467212d,"Investigating genetic, antigenic and structural diversity in the Neisseria gonorrhoeae outer membrane protein, PorB: implications for vaccine design",2025.0,2025-01-01,Odile Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2133273,,,mBio,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
199,Odile Harrison,A5039827143,https://openalex.org/A5039827143,Odile Harrison,0.9,high,local:a1416686144a9f63,Utilizing large and diverse bacterial genome datasets to improve the detection and identification of Streptococcus pneumoniae via PCR-based diagnostics.,2025.0,2025-01-01,Odile Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2127952,,,Microb Genom,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
199,Odile Harrison,A5039827143,https://openalex.org/A5039827143,Odile Harrison,0.9,high,local:dba8f114ff52b924,"Neisseria gonorrhoeaeLIN codes: a Robust, Multi-Resolution Lineage Nomenclature",2025.0,2025-01-01,Odile Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2117257,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
200,Sian Harrison,A5082256244,https://openalex.org/A5082256244,Sian Harrison,0.9,high,local:e971dae5151165bf,Inequalities in childbirth experiences:  A population-based cross-sectional survey in England during the Covid-19 pandemic,2025.0,2025-01-01,Sian Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2093595,,,NIHR Open Research,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
200,Sian Harrison,A5082256244,https://openalex.org/A5082256244,Sian Harrison,0.9,high,local:55408316e6d6edf1,Early employment after childbirth: a cross-sectional analysis using data from a national maternity survey in England.,2024.0,2024-01-01,Sian Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2073561,,,J Public Health (Oxf),Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
200,Sian Harrison,A5082256244,https://openalex.org/A5082256244,Sian Harrison,0.9,high,local:1ac2d0dcffb1a6fc,Breastfeeding support during the Covid-19 pandemic in England: analysis of a national survey,2024.0,2024-01-01,Sian Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2058492,,,BMC Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
200,Sian Harrison,A5082256244,https://openalex.org/A5082256244,Sian Harrison,0.9,high,local:187e0827c041f476,Breastfeeding trajectories for preterm infants over the first 6 months of life in England 2010-2020: surveys using large representative birth samples.,2024.0,2024-01-01,Sian Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2037615,,,BMJ Paediatr Open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
200,Sian Harrison,A5082256244,https://openalex.org/A5082256244,Sian Harrison,0.9,high,local:73b24299c4d93c4b,Global contribution of suicide to maternal mortality: a systematic review protocol.,2024.0,2024-01-01,Sian Harrison,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2030973,,,BMJ Open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
